ID_CITY,ID_DATAENTRY,ID_1_OBJ2,OBJECTID,CITY_INST_YR,CITY_UPGR_YR,CITY_INFRA_HIGHORDER,CITY_INFRA_LOWORDER,CITY_LAST_REVIEWED,CITY_CONVERT_YR,ATR_SEGMENT_LENGTH,STREET_NAME,FROM_STREET,TO_STREET,SEAN_CODE,DPR_EXCL_FLAG,CHECK_FLAG,Notes,Confirmed Before upgrade,INSTALLED_ORIG,INST_DATE_ORIG,Installation_Notes_ORIG,Upgrade code_ORIG,UPGRADED_ORIG,UPGRADED_DATE_ORIG,"MATCH_Installation (1 match, 2 no match)",INST_YR,INST_DATE,INST_TYPE,INST_MAJ_HTYPE,INST_MIN_HTYPE,INST_COMMENTS,UPGR1_YR,UPGR1_DATE,UPGR1_TYPE,UPGR1_MAJ_HTYPE,UPGR1_MIN_HTYPE,UPGR1_COMMENTS,UPGR2_YR,UPGR2_DATE,UPGR2_TYPE,UPGR2_MAJ_HTYPE,UPGR2_TYPE_MIN,UPGR2_COMMENTS,GEOJSON_INDIV,GEOJSON_GROUP,MAPS_URL_2POINT,MAPS_URL_3POINT,START_XY,CENTER_XY,END_XY,YEAR_DIFF,Infra_Post2019
898,247,899,,2006,0,Bike Lane,Bike Lane,2023-01-16T19:53:01,2012,154.5600294,Shaughnessy Blvd,Glentworth Rd,Sheppard Ave E,,,,,,,,,,,,,2012,,PL,PL,PL,"PL installed, 2012 https://www.toronto.ca/legdocs/mmis/2012/ny/bgrd/backgroundfile-44849.pdf https://www.google.com/maps/@43.7745681,-79.3537591,3a,78.1y,172.65h,65.1t/data=!3m7!1e1!3m5!1sZj9RylBIbsL37cOezPf7BQ!2e0!5s20140501T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.35332344,43.77372961],[-79.35387976,43.775061]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.35332344,43.77372961],[-79.35387976,43.775061]]}},","https://www.google.com/maps/dir/43.77372961,-79.35332344/43.775061,-79.35387976","https://www.google.com/maps/dir/43.77372961,-79.35332344/43.7743959,-79.35360019/43.775061,-79.35387976",START/-79.35332/43.77373,CENTER/-79.35360019/43.7743959,END/-79.35388/43.77506,6,0
805,248,806,,2013,0,Bike Lane,Bike Lane,2023-01-16T19:53:01,,91.70953173,Shaw St,King St W,Douro St,,,,,,,,,,,,,2013,,PL,PL,PL,"PL installed, ORIG 2013, no upgr https://www.google.com/maps/@43.6411244,-79.4148599,3a,75y,170.09h,76.88t/data=!3m7!1e1!3m5!1szxRNoRVGj5KuPmPT3Y3PIg!2e0!5s20200901T000000!7i16384!8i8192?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.41470718,43.64064336],[-79.41501887,43.64143715]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.41470718,43.64064336],[-79.41501887,43.64143715]]}},","https://www.google.com/maps/dir/43.64064336,-79.41470718/43.64143715,-79.41501887","https://www.google.com/maps/dir/43.64064336,-79.41470718/43.64104026,-79.41486303/43.64143715,-79.41501887",START/-79.41471/43.64064,CENTER/-79.41486303/43.64104026,END/-79.41502/43.64144,0,0
1291,249,1292,,2001,2013,Bike Lane - Contraflow,Sharrows,2023-01-16T19:53:01,,186.0992604,Shaw St,Harrison St,Dundas St W,,,,,,,,,,,,,2013,,PL,PL,PL,"PL installed, ORIG 2013, no UPGRADES: https://www.google.com/maps/@43.6511683,-79.4187858,3a,75y,163.71h,70.76t/data=!3m7!1e1!3m5!1szfD_uYzXMk2SnK_i6Y8G5g!2e0!5s20140401T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.4182884,43.64982534],[-79.41893452,43.65143327]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.4182884,43.64982534],[-79.41893452,43.65143327]]}},","https://www.google.com/maps/dir/43.64982534,-79.4182884/43.65143327,-79.41893452","https://www.google.com/maps/dir/43.64982534,-79.4182884/43.65062931,-79.41861146/43.65143327,-79.41893452",START/-79.41829/43.64983,CENTER/-79.41861146/43.65062931,END/-79.41893/43.65143,12,0
1172,250,1173,3952,2001,2020,Bike Lane - Contraflow,Sharrows,2023-01-16T19:53:01,,399.2438668,Shaw St,College St,Harrison St,N-LB,,,"City project page says PL was installed in 2013 (https://www.toronto.ca/services-payments/streets-parking-transportation/cycling-in-toronto/cycling-pedestrian-projects/shaw-street-improvements/), satellite images from 2013 are very unclear. Conclusion: installation occurred from May 2013 (SV) to Dec 2013 (City)",,2003,,,,2020,21-May-20,2,2013,Dec-13,PL + Sharrows,PL,PL,"May 2014 SV: https://www.google.com/maps/@43.6514405,-79.4188955,3a,75y,354.51h,80.81t/data=!3m7!1e1!3m5!1s3vDFi6KHeAWivzGZyZORWQ!2e0!5s20140501T000000!7i13312!8i6656?entry=ttu; Article: https://spacing.ca/toronto/2014/02/02/review-new-shaw-street-bike-route/",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.41893452,43.65143327],[-79.42026716,43.65489359]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.41893452,43.65143327],[-79.42026716,43.65489359]]}},","https://www.google.com/maps/dir/43.65143327,-79.41893452/43.65489359,-79.42026716","https://www.google.com/maps/dir/43.65143327,-79.41893452/43.65316564,-79.41959518/43.65489359,-79.42026716",START/-79.41893/43.65143,CENTER/-79.41959518/43.65316564,END/-79.42027/43.65489,12,0
1290,251,1291,,2001,2013,Bike Lane - Contraflow,Sharrows,2023-01-16T19:53:01,,200.7001269,Shaw St,Dewson St,College St,,,,,,,,,,,,,2013,,PL,PL,PL,"PL, 2013 ORIG YR, NO UPGR, SV: https://www.google.com/maps/@43.6558339,-79.4206084,3a,75y,171.19h,68.64t/data=!3m7!1e1!3m5!1sb0yXOItXdIB6eYmkDBdN-g!2e0!5s20140501T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.42026716,43.65489359],[-79.42095487,43.6566296]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.42026716,43.65489359],[-79.42095487,43.6566296]]}},","https://www.google.com/maps/dir/43.65489359,-79.42026716/43.6566296,-79.42095487","https://www.google.com/maps/dir/43.65489359,-79.42026716/43.65576162,-79.42061095/43.6566296,-79.42095487",START/-79.42027/43.65489,CENTER/-79.42061095/43.65576162,END/-79.42095/43.65663,12,0
1240,252,1241,3919,2001,2020,Bike Lane - Contraflow,Sharrows,2023-01-16T19:53:01,,277.7264075,Shaw St,Harbord St,Dewson St,N-GR,,,,,2016,,,,0,,2,2013,Dec-13,PL + Sharrows,PL,PL,,,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.42095487,43.6566296],[-79.42188406,43.65903651]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.42095487,43.6566296],[-79.42188406,43.65903651]]}},","https://www.google.com/maps/dir/43.6566296,-79.42095487/43.65903651,-79.42188406","https://www.google.com/maps/dir/43.6566296,-79.42095487/43.65783369,-79.42141783/43.65903651,-79.42188406",START/-79.42095/43.65663,CENTER/-79.42141783/43.65783369,END/-79.42188/43.65904,12,0
1174,253,1175,3721,2013,2020,Bike Lane - Contraflow,Sharrows,2023-01-16T19:53:01,,1339.775492,Shaw St,Dupont St,Harbord St,N-LB,,,"City project page says PL was installed in 2013 (https://www.toronto.ca/services-payments/streets-parking-transportation/cycling-in-toronto/cycling-pedestrian-projects/shaw-street-improvements/), satellite images from 2013 are very unclear. Conclusion: installation occurred from May 2013 (SV) to Dec 2013 (City)",,2003,,,,2020,21-May-20,2,2014,2014-01-01,PL + Sharrows,PL,PL,"May 2014 SV: https://www.google.com/maps/@43.6608156,-79.4225643,3a,75y,348.7h,85.94t/data=!3m7!1e1!3m5!1sxWpxQ64204en-ZtQN_WqBg!2e0!5s20140501T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.42188406,43.65903651],[-79.42661147,43.67059553]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.42188406,43.65903651],[-79.42661147,43.67059553]]}},","https://www.google.com/maps/dir/43.65903651,-79.42188406/43.67059553,-79.42661147","https://www.google.com/maps/dir/43.65903651,-79.42188406/43.6648237,-79.42422926/43.67059553,-79.42661147",START/-79.42188/43.65904,CENTER/-79.42422926/43.6648237,END/-79.42661/43.6706,1,0
806,254,807,,2013,0,Bike Lane,Bike Lane,2023-01-16T19:53:01,,106.9302191,Shaw St,8.3 M N C P R,Dupont St,,,,,,,,,,,,,2013,,PL,PL,PL,"PL installed, ORIG 2013, NO UPGR, SV: https://www.google.com/maps/@43.6710095,-79.4267296,3a,31.4y,194.21h,87.07t/data=!3m7!1e1!3m5!1sBNRTL7UavKeu6xsUCcMamw!2e0!5s20140801T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.42661147,43.67059553],[-79.42697814,43.67151856]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.42661147,43.67059553],[-79.42697814,43.67151856]]}},","https://www.google.com/maps/dir/43.67059553,-79.42661147/43.67151856,-79.42697814","https://www.google.com/maps/dir/43.67059553,-79.42661147/43.67105197,-79.42680666/43.67151856,-79.42697814",START/-79.42661/43.6706,CENTER/-79.42680666/43.67105197,END/-79.42698/43.67152,0,0
1088,255,1089,,2004,0,Bike Lane,Bike Lane,2023-01-16T19:53:01,,2070.495518,Sheppard Ave E,142.9 M W Twyn Rivers Dr,Kingston Rd,,,,,,,,,,,,,2009,Pre-2009,PL,PL,PL,"PL inst, pre 2009, no upgr sv: https://www.google.com/maps/@43.7992762,-79.1465314,3a,75y,94.56h,67.4t/data=!3m7!1e1!3m5!1sYhqdQPlvuJ334G29Mkg58Q!2e0!5s20090501T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.16743189,43.80913163],[-79.14622342,43.79892474]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.16743189,43.80913163],[-79.14622342,43.79892474]]}},","https://www.google.com/maps/dir/43.80913163,-79.16743189/43.79892474,-79.14622342","https://www.google.com/maps/dir/43.80913163,-79.16743189/43.80383301,-79.15694492/43.79892474,-79.14622342",START/-79.16743/43.80913,CENTER/-79.15694492/43.80383301,END/-79.14622/43.79892,,0
531,256,532,,2004,0,Bike Lane,Bike Lane,2023-01-16T19:53:01,,284.5894654,Sheppard Ave E,Meadownvale Rd,142.9 M W Twyn Rivers Dr,,,,,,,,,,,,,2009,Pre-2009,PL,PL,PL,"PL inst, pre 2009, no upgr sv: https://www.google.com/maps/@43.8083877,-79.1705531,3a,15y,251.53h,87.45t/data=!3m7!1e1!3m5!1saNv90omvHLkag3mazkBtog!2e0!5s20090501T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.17081142,43.80837621],[-79.16743189,43.80913163]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.17081142,43.80837621],[-79.16743189,43.80913163]]}},","https://www.google.com/maps/dir/43.80837621,-79.17081142/43.80913163,-79.16743189","https://www.google.com/maps/dir/43.80837621,-79.17081142/43.80875092,-79.16912099/43.80913163,-79.16743189",START/-79.17081/43.80838,CENTER/-79.16912099/43.80875092,END/-79.16743/43.80913,,0
523,257,524,,2002,0,Bike Lane,Bike Lane,2023-01-16T19:53:01,,15.36817193,Sheppard Ave E,Meadowvale Rd Trl,Meadowvale Rd,,,,,,,,,,,,,2009,Pre-2009,PL,PL,PL,"PL inst, pre 2009, no upgr sv: https://www.google.com/maps/@43.8083877,-79.1705531,3a,15y,251.53h,87.45t/data=!3m7!1e1!3m5!1saNv90omvHLkag3mazkBtog!2e0!5s20090501T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.17099441,43.80833659],[-79.17081142,43.80837621]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.17099441,43.80833659],[-79.17081142,43.80837621]]}},","https://www.google.com/maps/dir/43.80833659,-79.17099441/43.80837621,-79.17081142","https://www.google.com/maps/dir/43.80833659,-79.17099441/43.8083564,-79.17090292/43.80837621,-79.17081142",START/-79.17099/43.80834,CENTER/-79.17090292/43.8083564,END/-79.17081/43.80838,,0
1096,258,1097,,2004,0,Bike Lane,Bike Lane,2023-01-16T19:53:01,,2421.367587,Sheppard Ave E,Morningside Ave,Meadowvale Rd Trl,,,,,,,,,,,,,2007,Pre-2007,PL,PL,PL,"PL inst pre 2007, no upgr, SV: https://www.google.com/maps/@43.8083678,-79.1710786,3a,35.9y,280.91h,81.47t/data=!3m7!1e1!3m5!1slaMhPzQd5GKZVTUIWTsd1Q!2e0!5s20070901T000000!7i3328!8i1664?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.19977182,43.80197459],[-79.17099441,43.80833659]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.19977182,43.80197459],[-79.17099441,43.80833659]]}},","https://www.google.com/maps/dir/43.80197459,-79.19977182/43.80833659,-79.17099441","https://www.google.com/maps/dir/43.80197459,-79.19977182/43.80521954,-79.1853959/43.80833659,-79.17099441",START/-79.19977/43.80197,CENTER/-79.1853959/43.80521954,END/-79.17099/43.80834,,0
839,259,840,3509,2017,0,Bike Lane,Bike Lane,2023-01-16T19:53:01,,300.4239668,Sheppard Ave W,Don River Blvd,62.9 M E Don River W Branch,N-DB,,,City data installation year conflicts with streetview observation,,2015,,,,2016,,2,2017,,PL,PL,PL,"PL inst 2017 ORIG year, Markers added to road, no upgr, SV: https://www.google.com/maps/@43.7575877,-79.4283211,3a,15y,250.03h,85.79t/data=!3m7!1e1!3m5!1srnaHCvK-hjtqB7UU2iJ1ZA!2e0!5s20171001T000000!7i13312!8i6656?entry=ttu",,,,,,"streetview prior to minor upgrade (lane markings) Nov 2016: https://www.google.com/maps/@43.7568465,-79.4320901,3a,75y,258.4h,84.59t/data=!3m7!1e1!3m5!1sVbRsEPtI6HXOhODl6ls2cQ!2e0!5s20161101T000000!7i13312!8i6656?entry=ttu",,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.43283289,43.75663465],[-79.4292753,43.75744699]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.43283289,43.75663465],[-79.4292753,43.75744699]]}},","https://www.google.com/maps/dir/43.75663465,-79.43283289/43.75744699,-79.4292753","https://www.google.com/maps/dir/43.75663465,-79.43283289/43.75703175,-79.43105207/43.75744699,-79.4292753",START/-79.43283/43.75663,CENTER/-79.43105207/43.75703175,END/-79.42928/43.75745,0,0
480,260,481,,2001,0,Cycle Track,Cycle Track,2023-01-16T19:53:01,2018,2545.857072,Sherbourne St,Bloor St E,Front St E,,,,,,,,,,,,,2009,Pre 2009,PL,PL,PL,"PL pre 2009, later upgraded, https://www.google.com/maps/@43.6601479,-79.3717699,3a,75y,135.22h,60.75t/data=!3m7!1e1!3m5!1swEYCms_IkcId7OeZE37VEA!2e0!5s20090701T000000!7i13312!8i6656?entry=ttu",2013,,PBL,PBL,PBL,"Upgraded to curb protected, PBL both sides of road. Seen under construiction Oct 2012 from sat imagery, see completed summer 2013. Will put 2013",,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.36789247,43.65039473],[-79.37685429,43.67235855]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.36789247,43.65039473],[-79.37685429,43.67235855]]}},","https://www.google.com/maps/dir/43.65039473,-79.36789247/43.67235855,-79.37685429","https://www.google.com/maps/dir/43.65039473,-79.36789247/43.66140319,-79.37231027/43.67235855,-79.37685429",START/-79.36789/43.65039,CENTER/-79.37231027/43.66140319,END/-79.37685/43.67236,,0
276,261,277,,2001,0,Bike Lane,Bike Lane,2023-01-16T19:53:01,,308.1104315,Sherbourne St N,Maple Ave,Bloor St E,,,,,,,,,,,,,2009,Pre 2009,PL,PL,PL,"Majority PL over BUF, Pre 2009, no upgr, https://www.google.com/maps/@43.6746402,-79.3776448,3a,15y,327.74h,83.76t/data=!3m7!1e1!3m5!1sZSm80jQf6OlX9sSADtShdQ!2e0!5s20090401T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.37685429,43.67235855],[-79.37786316,43.6750329]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.37685429,43.67235855],[-79.37786316,43.6750329]]}},","https://www.google.com/maps/dir/43.67235855,-79.37685429/43.6750329,-79.37786316","https://www.google.com/maps/dir/43.67235855,-79.37685429/43.67370068,-79.37734519/43.6750329,-79.37786316",START/-79.37685/43.67236,CENTER/-79.37734519/43.67370068,END/-79.37786/43.67503,,0
1037,262,1038,3713,2018,0,Cycle Track,Cycle Track,2023-01-16T19:53:01,,365.4943535,Shoreham Dr,63m East of Black Creek Trl,The Pond Rd,N-GR,,_CHECK_ notes,Same observations as #3923 so maybe merge segments; installation year conflicts with city data,,2016,,,,0,,2,2018,2018-08-31,BUF,PL,BUF,Construction notice: https://www.toronto.ca/wp-content/uploads/2018/08/9575-York-U-Downsview-Shoreham-Construction-Notice-Aug2018-FINAL.pdf,2020,2020-07-11,PBL,PBL,PBL,Cached Archived web blog about upgrade: https://web.archive.org/web/20221208000149/https://www.cycleto.ca/news/ring-post-summer-bike-boom#Shore (source of upgrade date),,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.51526367,43.77088122],[-79.51139915,43.77244242]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.51526367,43.77088122],[-79.51139915,43.77244242]]}},","https://www.google.com/maps/dir/43.77088122,-79.51526367/43.77244242,-79.51139915","https://www.google.com/maps/dir/43.77088122,-79.51526367/43.77197517,-79.51343043/43.77244242,-79.51139915",START/-79.51526/43.77088,CENTER/-79.51343043/43.77197517,END/-79.5114/43.77244,0,1
1244,263,1245,3923,2018,2020,Cycle Track,Cycle Track,2023-01-16T19:53:01,,161.4881715,Shoreham Dr,97m West of Black Creek Trl,63m East of Black Creek Trl,N-GR,,,"street segment: https://www.google.com/maps/dir/43.7699181,-79.5166083/43.7709476,-79.5151864/@43.7688931,-79.5194517,16.17z/data=!4m2!4m1!3e1?entry=ttu ; true installation date conflicts with city data",,2015,,,,0,,2,2018,2018-08-31,BUF,PL,BUF,Construction notice: https://www.toronto.ca/wp-content/uploads/2018/08/9575-York-U-Downsview-Shoreham-Construction-Notice-Aug2018-FINAL.pdf,2020,2020-07-11,PBL,PBL,PBL,Cached Archived web blog about upgrade: https://web.archive.org/web/20221208000149/https://www.cycleto.ca/news/ring-post-summer-bike-boom#Shore (source of upgrade date),,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.51669802,43.76987094],[-79.51526367,43.77088122]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.51669802,43.76987094],[-79.51526367,43.77088122]]}},","https://www.google.com/maps/dir/43.76987094,-79.51669802/43.77088122,-79.51526367","https://www.google.com/maps/dir/43.76987094,-79.51669802/43.77033458,-79.51595495/43.77088122,-79.51526367",START/-79.5167/43.76987,CENTER/-79.51595495/43.77033458,END/-79.51526/43.77088,0,1
1194,264,1195,3872,2003,2020,Cycle Track,Cycle Track,2023-01-16T19:53:01,,1109.358617,Shuter St,Sherbourne St,River St,N-DB,,,"SV Jun 2019 fading PL: https://www.google.com/maps/@43.656666,-79.3663316,3a,75y,277.42h,62.02t/data=!3m7!1e1!3m5!1sr2DGNG-MWISo11mOxYjyIw!2e0!5s20190601T000000!7i16384!8i8192?entry=ttu",,2018,,,,0,,2,2007,pre-2007,PL,PL,PL,"original infrastructure is PL installed prior to sep 2007, SV: https://www.google.com/maps/@43.6569251,-79.3650546,3a,75y,270.05h,78.7t/data=!3m7!1e1!3m5!1sjBju8eOEEa5kOyECSoD51A!2e0!5s20070901T000000!7i3328!8i1664?entry=ttu",2020,,PBL,PBL,PBL,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.37012259,43.65616273],[-79.35745755,43.65952433]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.37012259,43.65616273],[-79.35745755,43.65952433]]}},","https://www.google.com/maps/dir/43.65616273,-79.37012259/43.65952433,-79.35745755","https://www.google.com/maps/dir/43.65616273,-79.37012259/43.65723743,-79.36367363/43.65952433,-79.35745755",START/-79.37012/43.65616,CENTER/-79.36367363/43.65723743,END/-79.35746/43.65952,,1
1081,265,1082,3758,2003,2020,Cycle Track,Cycle Track,2023-01-16T19:53:01,,631.0576967,Shuter St,Bond St,Sherbourne St,N-GR,,_CHECK_ Installation date (original PL vs upgrade PL),"** PL installed prior to Sep 2007 (road signage and faded road markings) - majority of street segments is missing clear road cycling markings in the ambiguous lane merging with parking shoulder and flowing traffic. PL style refreshed in summer 2017* https://www.toronto.ca/wp-content/uploads/2020/01/7e39-Shuter-Bike-Lane-Upgrade-Panels-FINAL.pdf ; SV sep 2007 with bike lane sign (top center): https://www.google.ca/maps/@43.655938,-79.3714674,3a,75y,256.05h,88.02t/data=!3m7!1e1!3m5!1se1ALHkBtjuq4xwuslzWY0Q!2e0!5s20070901T000000!7i3328!8i1664?entry=ttu",,2011,,,,2015,,2,2003,2003-10-01,PL,PL,PL,"Original infrastructure dates from 2003 as seen in: https://www.toronto.ca/wp-content/uploads/2020/01/7e39-Shuter-Bike-Lane-Upgrade-Panels-FINAL.pdf and satellite imagery from Oct 2003; PL infrastructure on one side of Shuter in Aug 2011: https://www.google.ca/maps/@43.654895,-79.3762601,3a,75y,180.08h,72.93t/data=!3m7!1e1!3m5!1siP3vL6wT5g8xHChTrgavZA!2e0!5s20110801T000000!7i13312!8i6656?entry=ttu",2020,2020-10-31,PBL,PBL,PBL,"**PL refresh occurs APR-JUN 2017 via satellite view, not upgrade; SV OCT 2020 with Construction Street Notice (Right): https://www.google.ca/maps/@43.6544694,-79.3775419,3a,75y,44.73h,83.07t/data=!3m7!1e1!3m5!1s6d6_oK2Cb45Q7qSkZwp5fg!2e0!5s20201001T000000!7i16384!8i8192?entry=ttu, https://www.toronto.ca/wp-content/uploads/2020/06/8e66-20ECS-TI-03SP-info-w13-shuter-roadrecon-jun29-20-FINAL-AODA.pdf",,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.37762865,43.65456412],[-79.37012259,43.65616273]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.37762865,43.65456412],[-79.37012259,43.65616273]]}},","https://www.google.com/maps/dir/43.65456412,-79.37762865/43.65616273,-79.37012259","https://www.google.com/maps/dir/43.65456412,-79.37762865/43.65537031,-79.37387709/43.65616273,-79.37012259",START/-79.37763/43.65456,CENTER/-79.37387709/43.65537031,END/-79.37012/43.65616,,1
1223,266,1224,3852,2003,2016,Bike Lane,Bike Lane,2023-01-16T19:53:01,,197.230085,Shuter St,Yonge St,Bond St,N-LB,,,"Nov 2016 SV: https://www.google.com/maps/@43.6543295,-79.378786,3a,75y,257.52h,76.88t/data=!3m7!1e1!3m5!1sOQw_HtrlA1dSoqAagRjdEA!2e0!5s20161101T000000!7i13312!8i6656?entry=ttu",,2005,,,,2020,,2,2016,Oct - Nov 2016,PL,PL,PL,No further upgrades,,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.37997398,43.6540628],[-79.37762865,43.65456412]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.37997398,43.6540628],[-79.37762865,43.65456412]]}},","https://www.google.com/maps/dir/43.6540628,-79.37997398/43.65456412,-79.37762865","https://www.google.com/maps/dir/43.6540628,-79.37997398/43.65431504,-79.37880166/43.65456412,-79.37762865",START/-79.37997/43.65406,CENTER/-79.37880166/43.65431504,END/-79.37763/43.65456,13,0
756,267,757,,2014,0,Cycle Track,Sharrows,2023-01-16T19:53:01,,82.75279203,Simcoe St,82.7 M N Front St,Front St W,,,,,,,,,,,,,2014,April-Sept 2014,BUF,PL,BUF,BUF installed between April and Sept 2014. later upgraded to PBL,2015,,PBL,PBL,PBL,Upgraded to PBL,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.3850215,43.64477561],[-79.38532248,43.64548763]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.3850215,43.64477561],[-79.38532248,43.64548763]]}},","https://www.google.com/maps/dir/43.64477561,-79.3850215/43.64548763,-79.38532248","https://www.google.com/maps/dir/43.64477561,-79.3850215/43.64513162,-79.38517199/43.64548763,-79.38532248",START/-79.38502/43.64478,CENTER/-79.38517199/43.64513162,END/-79.38532/43.64549,0,0
868,268,869,,2014,0,Cycle Track,Cycle Track,2023-01-16T19:53:01,,65.82264842,Simcoe St,Wellington St,82.7 M N Front St,,,,,,,,,,,,,2014,April-Sept 2014,PBL,PBL,PBL,"PBL installed one side, sept 2014: https://www.google.com/maps/@43.6459648,-79.385519,3a,75y,201.87h,76.26t/data=!3m7!1e1!3m5!1sSNvR8kWP5NEivK_H9Hp6_w!2e0!5s20140901T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.38532248,43.64548763],[-79.38556188,43.64605398]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.38532248,43.64548763],[-79.38556188,43.64605398]]}},","https://www.google.com/maps/dir/43.64548763,-79.38532248/43.64605398,-79.38556188","https://www.google.com/maps/dir/43.64548763,-79.38532248/43.64577081,-79.38544218/43.64605398,-79.38556188",START/-79.38532/43.64549,CENTER/-79.38544218/43.64577081,END/-79.38556/43.64605,0,0
1162,269,1163,3840,2014,2016,Cycle Track - Contraflow,Sharrows,2023-01-16T19:53:01,,155.4410236,Simcoe St,King St W,Wellington St,N-LB,,,"Sep 2014 SV: https://www.google.com/maps/@43.6466274,-79.385755,3a,75y,50.69h,70.36t/data=!3m7!1e1!3m5!1sHfJP-hpelol_wJfRX__iMQ!2e0!5s20140901T000000!7i13312!8i6656?entry=ttu",,2008,,,,2019,,2,2014,Apr-Sep 2014,PBL,PBL,PBL,"No prior infrastructure, no further upgrades.",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.38556188,43.64605398],[-79.38611058,43.64739509]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.38556188,43.64605398],[-79.38611058,43.64739509]]}},","https://www.google.com/maps/dir/43.64605398,-79.38556188/43.64739509,-79.38611058","https://www.google.com/maps/dir/43.64605398,-79.38556188/43.64672454,-79.38583623/43.64739509,-79.38611058",START/-79.38556/43.64605,CENTER/-79.38583623/43.64672454,END/-79.38611/43.6474,0,0
