ID_CITY,ID_DATAENTRY,ID_ROUTE,DPR_CHECK_FLAG,DPR_ENTRY,DPR_EXCL_FLAG,DPR_EXCL1318_REASON,DPR_INCL_1318,DPR_INCL_LEN_1023,DPR_ORDER,LOC_ADJ_IN_ROUTE,LOC_FROM_STREET,LOC_ORIG_ROUTE_NAME,LOC_ORIG_STREET_NAME,LOC_ROUTE_NAME,LOC_STREET_NAME,LOC_TO_STREET,ATR_AAA_NETWORK,ATR_AAA_SEGMENT,ATR_BIKEWAY_DIRECTION,ATR_ES_BOUNDTYPE,ATR_ORIG_TYPE,ATR_OVERALL_DIRECTION,ATR_SEGMENT_LENGTH,ATR_SEGMENT_TYPE,ATR_SNOW_REMOVAL,ATR_SPEEDLIMIT_CITY,ATR_STATUS,ATR_SUBTYPE,ATR_SURFACE_TYPE,ATR_TYPE_CITY,ATR_TYPE_CURRENT,ATR_VEHICLE_DIRECTION,ATR_WN_BOUNDTYPE,INST_COMMENTS,INST_DT_METHOD,INST_INCL_1318,INST_MAJ_HTYPE,INST_MAJ_TRANSFORM,INST_MIN_HTYPE,INST_MIN_TRANSFORM,INST_TYPE,INST_WINDOW,INST_YR,INST_YR_ORIG,UPGR1_COMMENTS,UPGR1_DT_METHOD,UPGR1_INCL_1318,UPGR1_MAJ_HTYPE,UPGR1_MAJ_TRANSFORM,UPGR1_MIN_HTYPE,UPGR1_MIN_TRANSFORM,UPGR1_TYPE,UPGR1_WINDOW,UPGR1_YR,UPGR1_YR_CITY,UPGR1_YR_ORIG,UPGR2_COMMENTS,UPGR2_DT_METHOD,UPGR2_INCL_1318,UPGR2_MAJ_HTYPE,UPGR2_MAJ_TRANSFORM,UPGR2_TYPE,UPGR2_WINDOW,UPGR2_YR,GENERAL_COMMENTS,CONSTRUCTION_NOTE,NOTES_ORIG,GEO_2D_POINT,GEO_JSON_GROUP,GEO_JSON_INDIV,GEO_XY_STRING
277180,15,VAN-R02,N,COMPLETE,N,No Upgrades in period,No,Y,11,Y,,Dunsmuir,Dunsmuir,Dunsmuir,Dunsmuir,,YES,YES,BD,Protected Bike Lanes,Protected Bike Lanes,EW,49.63130278,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,Installed June 2006 https://council.vancouver.ca/20060418/documents/tt1_Dunsmuir.pdf,PCN,N,PL,NtoPL,PL,NtoPL,PL,"June, 2006",2006,2006,includes viaduct and into downtown core: https://thirdwavecyclingblog.wordpress.com/2010/05/29/already-there-are-cyclists-on-dunsmuir-st-separated-bike-lanes/,BLOG,N,PBL,PLtoPBL,PBL,PLtoPBL,PBL-2,June 2010,2010,2010,2010,,,N,NA,,NA,NA,NA,,paint to protect2010. curb+more. width per 200blk,,"49.284736872523226, -123.11813202815787","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11788971069332, 49.28457971055852], [-123.11837434562244, 49.284894034487934]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11788971069332, 49.28457971055852], [-123.11837434562244, 49.284894034487934]] }","[-123.11788971069332, 49.28457971055852], [-123.11837434562244, 49.284894034487934]"
279272,17,VAN-R02,N,COMPLETE,N,No Upgrades in period,No,Y,12,Y,,Dunsmuir,Dunsmuir,Dunsmuir,Dunsmuir,,YES,YES,BD,Protected Bike Lanes,Protected Bike Lanes,EW,35.48981909,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,Installed June 2006 https://council.vancouver.ca/20060418/documents/tt1_Dunsmuir.pdf,PCN,N,PL,NtoPL,PL,NtoPL,PL,"June, 2006",2006,2006,includes viaduct and into downtown core: https://thirdwavecyclingblog.wordpress.com/2010/05/29/already-there-are-cyclists-on-dunsmuir-st-separated-bike-lanes/,BLOG,N,PBL,PLtoPBL,PBL,PLtoPBL,PBL-2,June 2010,2010,2010,2010,,,N,NA,,NA,NA,NA,,paint to protect2010. curb+more. width per 200blk,,"49.28255635172759, -123.11476114128658","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11458759795588, 49.282444153186646], [-123.11493468461727, 49.28266855026854]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11458759795588, 49.282444153186646], [-123.11493468461727, 49.28266855026854]] }","[-123.11458759795588, 49.282444153186646], [-123.11493468461727, 49.28266855026854]"
279268,19,VAN-R02,N,COMPLETE,N,No Upgrades in period,No,Y,13,Y,,Dunsmuir,Dunsmuir,Dunsmuir,Dunsmuir,,YES,YES,BD,Protected Bike Lanes,Protected Bike Lanes,EW,51.72763337,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,Installed June 2006 https://council.vancouver.ca/20060418/documents/tt1_Dunsmuir.pdf,PCN,N,PL,NtoPL,PL,NtoPL,PL,"June, 2006",2006,2006,includes viaduct and into downtown core: https://thirdwavecyclingblog.wordpress.com/2010/05/29/already-there-are-cyclists-on-dunsmuir-st-separated-bike-lanes/,BLOG,N,PBL,PLtoPBL,PBL,PLtoPBL,PBL-2,June 2010,2010,2010,2010,,,N,NA,,NA,NA,NA,,paint to protect2010. curb+more. width per 200blk,,"49.283460322947384, -123.11615896186858","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11590616138531, 49.283296690825225], [-123.11641176235189, 49.283623955069544]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11590616138531, 49.283296690825225], [-123.11641176235189, 49.283623955069544]] }","[-123.11590616138531, 49.283296690825225], [-123.11641176235189, 49.283623955069544]"
279270,20,VAN-R02,N,COMPLETE,N,No Upgrades in period,No,Y,14,Y,,Dunsmuir,Dunsmuir,Dunsmuir,Dunsmuir,,YES,YES,BD,Protected Bike Lanes,Protected Bike Lanes,EW,25.7390506,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,Installed June 2006 https://council.vancouver.ca/20060418/documents/tt1_Dunsmuir.pdf,PCN,N,PL,NtoPL,PL,NtoPL,PL,"June, 2006",2006,2006,includes viaduct and into downtown core: https://thirdwavecyclingblog.wordpress.com/2010/05/29/already-there-are-cyclists-on-dunsmuir-st-separated-bike-lanes/,BLOG,N,PBL,PLtoPBL,PBL,PLtoPBL,PBL-2,June 2010,2010,2010,2010,,,N,NA,,NA,NA,NA,,paint to protect2010. curb+more. width per 200blk,,"49.2821220217986, -123.11408905863256","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.1139631506717, 49.28204068038898], [-123.11421496659341, 49.28220336320822]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.1139631506717, 49.28204068038898], [-123.11421496659341, 49.28220336320822]] }","[-123.1139631506717, 49.28204068038898], [-123.11421496659341, 49.28220336320822]"
279271,21,VAN-R02,N,COMPLETE,N,No Upgrades in period,No,Y,15,Y,,Dunsmuir,Dunsmuir,Dunsmuir,Dunsmuir,,YES,YES,BD,Protected Bike Lanes,Protected Bike Lanes,EW,49.63925817,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,Installed June 2006 https://council.vancouver.ca/20060418/documents/tt1_Dunsmuir.pdf,PCN,N,PL,NtoPL,PL,NtoPL,PL,"June, 2006",2006,2006,includes viaduct and into downtown core: https://thirdwavecyclingblog.wordpress.com/2010/05/29/already-there-are-cyclists-on-dunsmuir-st-separated-bike-lanes/,BLOG,N,PBL,PLtoPBL,PBL,PLtoPBL,PBL-2,June 2010,2010,2010,2010,,,N,NA,,NA,NA,NA,,paint to protect2010. curb+more. width per 200blk,,"49.282825462119035, -123.11517744816534","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11493468461727, 49.28266855026854], [-123.11542021171346, 49.282982373969524]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11493468461727, 49.28266855026854], [-123.11542021171346, 49.282982373969524]] }","[-123.11493468461727, 49.28266855026854], [-123.11542021171346, 49.282982373969524]"
279267,22,VAN-R02,N,COMPLETE,N,No Upgrades in period,No,Y,16,Y,,Dunsmuir,Dunsmuir,Dunsmuir,Dunsmuir,,YES,YES,BD,Protected Bike Lanes,Protected Bike Lanes,EW,99.3271321,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,Installed June 2006 https://council.vancouver.ca/20060418/documents/tt1_Dunsmuir.pdf,PCN,N,PL,NtoPL,PL,NtoPL,PL,"June, 2006",2006,2006,includes viaduct and into downtown core: https://thirdwavecyclingblog.wordpress.com/2010/05/29/already-there-are-cyclists-on-dunsmuir-st-separated-bike-lanes/,BLOG,N,PBL,PLtoPBL,PBL,PLtoPBL,PBL-2,June 2010,2010,2010,2010,,,N,NA,,NA,NA,NA,,paint to protect2010. curb+more. width per 200blk,,"49.28015988101643, -123.11104356388174","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11055085381177, 49.27985058753457], [-123.11055089925017, 49.2798506171752], [-123.11153627446178, 49.280469173701256]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11055085381177, 49.27985058753457], [-123.11055089925017, 49.2798506171752], [-123.11153627446178, 49.280469173701256]] }","[-123.11055085381177, 49.27985058753457], [-123.11055089925017, 49.2798506171752], [-123.11153627446178, 49.280469173701256]"
277119,23,VAN-R02,N,COMPLETE,N,No Upgrades in period,No,Y,17,Y,,Dunsmuir,Dunsmuir,Dunsmuir,Dunsmuir,,YES,YES,BD,Protected Bike Lanes,Protected Bike Lanes,EW,101.481012,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,Installed June 2006 https://council.vancouver.ca/20060418/documents/tt1_Dunsmuir.pdf,PCN,N,PL,NtoPL,PL,NtoPL,PL,"June, 2006",2006,2006,includes viaduct and into downtown core: https://thirdwavecyclingblog.wordpress.com/2010/05/29/already-there-are-cyclists-on-dunsmuir-st-separated-bike-lanes/,BLOG,N,PBL,PLtoPBL,PBL,PLtoPBL,PBL-2,June 2010,2010,2010,2010,,,N,NA,,NA,NA,NA,,paint to protect2010. curb+more. width per 200blk,,"49.28394496961856, -123.11690772639434","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11641176235189, 49.283623955069544], [-123.11740369043683, 49.284265984167575]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11641176235189, 49.283623955069544], [-123.11740369043683, 49.284265984167575]] }","[-123.11641176235189, 49.283623955069544], [-123.11740369043683, 49.284265984167575]"
277120,24,VAN-R02,N,COMPLETE,N,No Upgrades in period,No,Y,18,Y,,Dunsmuir,Dunsmuir,Dunsmuir,Dunsmuir,,YES,YES,BD,Protected Bike Lanes,Protected Bike Lanes,EW,14.14537519,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,Installed June 2006 https://council.vancouver.ca/20060418/documents/tt1_Dunsmuir.pdf,PCN,N,PL,NtoPL,PL,NtoPL,PL,"June, 2006",2006,2006,includes viaduct and into downtown core: https://thirdwavecyclingblog.wordpress.com/2010/05/29/already-there-are-cyclists-on-dunsmuir-st-separated-bike-lanes/,BLOG,N,PBL,PLtoPBL,PBL,PLtoPBL,PBL-2,June 2010,2010,2010,2010,,,N,NA,,NA,NA,NA,,paint to protect2010. curb+more. width per 200blk,,"49.28239942754644, -123.11451843716765","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11444927637942, 49.282354701906236], [-123.11458759795588, 49.282444153186646]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11444927637942, 49.282354701906236], [-123.11458759795588, 49.282444153186646]] }","[-123.11444927637942, 49.282354701906236], [-123.11458759795588, 49.282444153186646]"
277179,25,VAN-R02,N,COMPLETE,N,No Upgrades in period,No,Y,19,Y,,Dunsmuir,Dunsmuir,Dunsmuir,Dunsmuir,,YES,YES,BD,Protected Bike Lanes,Protected Bike Lanes,EW,99.3032881,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,Installed June 2006 https://council.vancouver.ca/20060418/documents/tt1_Dunsmuir.pdf,PCN,N,PL,NtoPL,PL,NtoPL,PL,"June, 2006",2006,2006,includes viaduct and into downtown core: https://thirdwavecyclingblog.wordpress.com/2010/05/29/already-there-are-cyclists-on-dunsmuir-st-separated-bike-lanes/,BLOG,N,PBL,PLtoPBL,PBL,PLtoPBL,PBL-2,June 2010,2010,2010,2010,,,N,NA,,NA,NA,NA,,paint to protect2010. curb+more. width per 200blk,,"49.28141193518489, -123.11299286546348","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11250754085484, 49.28109783169082], [-123.11299301043972, 49.28141202013437], [-123.11347818196901, 49.281726051198866]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11250754085484, 49.28109783169082], [-123.11299301043972, 49.28141202013437], [-123.11347818196901, 49.281726051198866]] }","[-123.11250754085484, 49.28109783169082], [-123.11299301043972, 49.28141202013437], [-123.11347818196901, 49.281726051198866]"
279857,26,VAN-R02,N,COMPLETE,N,No Upgrades in period,No,Y,20,Y,,Dunsmuir,Dunsmuir,Dunsmuir,Dunsmuir,,YES,YES,BD,Protected Bike Lanes,Protected Bike Lanes,EW,23.94695138,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,Installed June 2006 https://council.vancouver.ca/20060418/documents/tt1_Dunsmuir.pdf,PCN,N,PL,NtoPL,PL,NtoPL,PL,"June, 2006",2006,2006,includes viaduct and into downtown core: https://thirdwavecyclingblog.wordpress.com/2010/05/29/already-there-are-cyclists-on-dunsmuir-st-separated-bike-lanes/,BLOG,N,PBL,PLtoPBL,PBL,PLtoPBL,PBL-2,June 2010,2010,2010,2010,,,N,NA,,NA,NA,NA,,paint to protect2010. curb+more. width per 200blk,,"49.28227903255723, -123.11433212148641","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11421496659341, 49.28220336320822], [-123.11444927637942, 49.282354701906236]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11421496659341, 49.28220336320822], [-123.11444927637942, 49.282354701906236]] }","[-123.11421496659341, 49.28220336320822], [-123.11444927637942, 49.282354701906236]"
277181,8,VAN-R02,N,COMPLETE,N,No Upgrades in period,No,Y,21,Y,,Dunsmuir,Dunsmuir Viaduct,Dunsmuir,Dunsmuir Viaduct,,YES,YES,BD,Protected Bike Lanes,Protected Bike Lanes,EW,204.451424,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,Installed June 2006 https://council.vancouver.ca/20060418/documents/tt1_Dunsmuir.pdf,PCN,N,PL,NtoPL,PL,NtoPL,PL,"June, 2006",2006,2006,includes viaduct and into downtown core: https://thirdwavecyclingblog.wordpress.com/2010/05/29/already-there-are-cyclists-on-dunsmuir-st-separated-bike-lanes/,BLOG,N,PBL,PLtoPBL,PBL,PLtoPBL,PBL-2,June 2010,2010,2010,2010,,,N,NA,,NA,NA,NA,,paint to protected 2010,,"49.278132546108694, -123.10754616297551","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.10632351967897, 49.27772582136115], [-123.1063961078706, 49.27774180015493], [-123.10644933228178, 49.27775441545384], [-123.10651554611178, 49.277770109500246], [-123.10656553842576, 49.277782784394596], [-123.10661309593648, 49.27779484084617], [-123.10672301197742, 49.277823698473235], [-123.10682930283062, 49.27785327806248], [-123.10684950638365, 49.27785901270138], [-123.10692832711884, 49.277881961162024], [-123.10703168287307, 49.27791343676708], [-123.10712868414195, 49.27794427231693], [-123.10722330861742, 49.27797584399776], [-123.10731928450863, 49.27800922687528], [-123.10741822543154, 49.27804546288731], [-123.1075123953327, 49.27808152065147], [-123.10751243248524, 49.27808153500919], [-123.10759091027825, 49.27811211934739], [-123.1076239986292, 49.278125776503806], [-123.10763891419596, 49.278131933306135], [-123.10768656586784, 49.27815160095167], [-123.10779619294355, 49.278198620899715], [-123.10788219810392, 49.278235956098115], [-123.10796957884106, 49.27827544519285], [-123.10806181120145, 49.278318510666494], [-123.10806184423171, 49.27831852592742], [-123.10814230829479, 49.2783580231583], [-123.10824252588509, 49.27840910111866], [-123.10831062479852, 49.2784442858299], [-123.10839926923319, 49.27849106400954], [-123.10843211595439, 49.27850842537673], [-123.10849336208317, 49.278540798219446], [-123.10859642133248, 49.27859520142083], [-123.10872183615656, 49.27866139597124], [-123.10872186369762, 49.27866141573472]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.10632351967897, 49.27772582136115], [-123.1063961078706, 49.27774180015493], [-123.10644933228178, 49.27775441545384], [-123.10651554611178, 49.277770109500246], [-123.10656553842576, 49.277782784394596], [-123.10661309593648, 49.27779484084617], [-123.10672301197742, 49.277823698473235], [-123.10682930283062, 49.27785327806248], [-123.10684950638365, 49.27785901270138], [-123.10692832711884, 49.277881961162024], [-123.10703168287307, 49.27791343676708], [-123.10712868414195, 49.27794427231693], [-123.10722330861742, 49.27797584399776], [-123.10731928450863, 49.27800922687528], [-123.10741822543154, 49.27804546288731], [-123.1075123953327, 49.27808152065147], [-123.10751243248524, 49.27808153500919], [-123.10759091027825, 49.27811211934739], [-123.1076239986292, 49.278125776503806], [-123.10763891419596, 49.278131933306135], [-123.10768656586784, 49.27815160095167], [-123.10779619294355, 49.278198620899715], [-123.10788219810392, 49.278235956098115], [-123.10796957884106, 49.27827544519285], [-123.10806181120145, 49.278318510666494], [-123.10806184423171, 49.27831852592742], [-123.10814230829479, 49.2783580231583], [-123.10824252588509, 49.27840910111866], [-123.10831062479852, 49.2784442858299], [-123.10839926923319, 49.27849106400954], [-123.10843211595439, 49.27850842537673], [-123.10849336208317, 49.278540798219446], [-123.10859642133248, 49.27859520142083], [-123.10872183615656, 49.27866139597124], [-123.10872186369762, 49.27866141573472]] }","[-123.10632351967897, 49.27772582136115], [-123.1063961078706, 49.27774180015493], [-123.10644933228178, 49.27775441545384], [-123.10651554611178, 49.277770109500246], [-123.10656553842576, 49.277782784394596], [-123.10661309593648, 49.27779484084617], [-123.10672301197742, 49.277823698473235], [-123.10682930283062, 49.27785327806248], [-123.10684950638365, 49.27785901270138], [-123.10692832711884, 49.277881961162024], [-123.10703168287307, 49.27791343676708], [-123.10712868414195, 49.27794427231693], [-123.10722330861742, 49.27797584399776], [-123.10731928450863, 49.27800922687528], [-123.10741822543154, 49.27804546288731], [-123.1075123953327, 49.27808152065147], [-123.10751243248524, 49.27808153500919], [-123.10759091027825, 49.27811211934739], [-123.1076239986292, 49.278125776503806], [-123.10763891419596, 49.278131933306135], [-123.10768656586784, 49.27815160095167], [-123.10779619294355, 49.278198620899715], [-123.10788219810392, 49.278235956098115], [-123.10796957884106, 49.27827544519285], [-123.10806181120145, 49.278318510666494], [-123.10806184423171, 49.27831852592742], [-123.10814230829479, 49.2783580231583], [-123.10824252588509, 49.27840910111866], [-123.10831062479852, 49.2784442858299], [-123.10839926923319, 49.27849106400954], [-123.10843211595439, 49.27850842537673], [-123.10849336208317, 49.278540798219446], [-123.10859642133248, 49.27859520142083], [-123.10872183615656, 49.27866139597124], [-123.10872186369762, 49.27866141573472]"
277856,10,VAN-R02,N,COMPLETE,N,No Upgrades in period,No,Y,22,Y,,Dunsmuir,Dunsmuir Viaduct,Dunsmuir,Dunsmuir Viaduct,,YES,YES,BD,Protected Bike Lanes,Protected Bike Lanes,EW,131.0299034,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,Installed June 2006 https://council.vancouver.ca/20060418/documents/tt1_Dunsmuir.pdf,PCN,N,PL,NtoPL,PL,NtoPL,PL,"June, 2006",2006,2006,includes viaduct and into downtown core: https://thirdwavecyclingblog.wordpress.com/2010/05/29/already-there-are-cyclists-on-dunsmuir-st-separated-bike-lanes/,BLOG,N,PBL,PLtoPBL,PBL,PLtoPBL,PBL-2,June 2010,2010,2010,2010,,,N,NA,,NA,NA,NA,,paint to protected 2010,,"49.27907329805443, -123.10936321840204","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.10872186369762, 49.27866141573472], [-123.10872479834963, 49.27866296554194], [-123.10878618931056, 49.27869537767118], [-123.1100012733073, 49.279490777669444]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.10872186369762, 49.27866141573472], [-123.10872479834963, 49.27866296554194], [-123.10878618931056, 49.27869537767118], [-123.1100012733073, 49.279490777669444]] }","[-123.10872186369762, 49.27866141573472], [-123.10872479834963, 49.27866296554194], [-123.10878618931056, 49.27869537767118], [-123.1100012733073, 49.279490777669444]"
279495,12,VAN-R02,N,COMPLETE,N,No Upgrades in period,No,Y,23,Y,,Dunsmuir,Dunsmuir Viaduct,Dunsmuir,Dunsmuir Viaduct,,YES,YES,BD,Protected Bike Lanes,Protected Bike Lanes,EW,168.152711,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,Installed June 2006 https://council.vancouver.ca/20060418/documents/tt1_Dunsmuir.pdf,PCN,N,PL,NtoPL,PL,NtoPL,PL,"June, 2006",2006,2006,includes viaduct and into downtown core: https://thirdwavecyclingblog.wordpress.com/2010/05/29/already-there-are-cyclists-on-dunsmuir-st-separated-bike-lanes/,BLOG,N,PBL,PLtoPBL,PBL,PLtoPBL,PBL-2,June 2010,2010,2010,2010,,,N,NA,,NA,NA,NA,,paint to protected 2010,,"49.27754059280922, -123.10097157277191","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.09981699637883, 49.277563751670975], [-123.09988550762156, 49.277564975180674], [-123.10001481553233, 49.27756727313913], [-123.10041898043218, 49.277559940541956], [-123.10057121467153, 49.277557170753525], [-123.10071767064686, 49.27755452183913], [-123.10118339485899, 49.27753809003561], [-123.10140247773401, 49.27753036001889], [-123.10155671229094, 49.27752159188646], [-123.10173347242805, 49.27751154349279], [-123.10212575030178, 49.277498517840996]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.09981699637883, 49.277563751670975], [-123.09988550762156, 49.277564975180674], [-123.10001481553233, 49.27756727313913], [-123.10041898043218, 49.277559940541956], [-123.10057121467153, 49.277557170753525], [-123.10071767064686, 49.27755452183913], [-123.10118339485899, 49.27753809003561], [-123.10140247773401, 49.27753036001889], [-123.10155671229094, 49.27752159188646], [-123.10173347242805, 49.27751154349279], [-123.10212575030178, 49.277498517840996]] }","[-123.09981699637883, 49.277563751670975], [-123.09988550762156, 49.277564975180674], [-123.10001481553233, 49.27756727313913], [-123.10041898043218, 49.277559940541956], [-123.10057121467153, 49.277557170753525], [-123.10071767064686, 49.27755452183913], [-123.10118339485899, 49.27753809003561], [-123.10140247773401, 49.27753036001889], [-123.10155671229094, 49.27752159188646], [-123.10173347242805, 49.27751154349279], [-123.10212575030178, 49.277498517840996]"
279496,14,VAN-R02,N,COMPLETE,N,No Upgrades in period,No,Y,24,Y,,Dunsmuir,Dunsmuir Viaduct,Dunsmuir,Dunsmuir Viaduct,,YES,YES,BD,Protected Bike Lanes,Protected Bike Lanes,EW,86.25413224,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,Installed June 2006 https://council.vancouver.ca/20060418/documents/tt1_Dunsmuir.pdf,PCN,N,PL,NtoPL,PL,NtoPL,PL,"June, 2006",2006,2006,includes viaduct and into downtown core: https://thirdwavecyclingblog.wordpress.com/2010/05/29/already-there-are-cyclists-on-dunsmuir-st-separated-bike-lanes/,BLOG,N,PBL,PLtoPBL,PBL,PLtoPBL,PBL-2,June 2010,2010,2010,2010,,,N,NA,,NA,NA,NA,,paint to protected 2010,,"49.277471568891364, -123.10271716925946","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.10212575030178, 49.277498517840996], [-123.10222408093966, 49.27749525199373], [-123.10225935024543, 49.27749408109649], [-123.10326962837453, 49.277444664375196], [-123.10330851193888, 49.27744276221709]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.10212575030178, 49.277498517840996], [-123.10222408093966, 49.27749525199373], [-123.10225935024543, 49.27749408109649], [-123.10326962837453, 49.277444664375196], [-123.10330851193888, 49.27744276221709]] }","[-123.10212575030178, 49.277498517840996], [-123.10222408093966, 49.27749525199373], [-123.10225935024543, 49.27749408109649], [-123.10326962837453, 49.277444664375196], [-123.10330851193888, 49.27744276221709]"
279547,16,VAN-R02,N,COMPLETE,N,No Upgrades in period,No,Y,25,Y,,Dunsmuir,Dunsmuir Viaduct,Dunsmuir,Dunsmuir Viaduct,,YES,YES,BD,Protected Bike Lanes,Protected Bike Lanes,EW,56.54911904,Arterial,Yes,50,Active,SL,Paved,Protected Bike Lanes,Protected Bike Lanes,OW,Protected Bike Lanes,Installed June 2006 https://council.vancouver.ca/20060418/documents/tt1_Dunsmuir.pdf,PCN,N,PL,NtoPL,PL,NtoPL,PL,"June, 2006",2006,2006,includes viaduct and into downtown core: https://thirdwavecyclingblog.wordpress.com/2010/05/29/already-there-are-cyclists-on-dunsmuir-st-separated-bike-lanes/,BLOG,N,PBL,PLtoPBL,PBL,PLtoPBL,PBL-2,June 2010,2010,2010,2010,,,N,NA,,NA,NA,NA,,paint to protected 2010,,"49.279670682601996, -123.11027606355954","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.1100012733073, 49.279490777669444], [-123.11055085381177, 49.27985058753457]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.1100012733073, 49.279490777669444], [-123.11055085381177, 49.27985058753457]] }","[-123.1100012733073, 49.279490777669444], [-123.11055085381177, 49.27985058753457]"
