id,street,status,road_type,road_type_recode,install_year,install_type,verify_install_year,verify_install_date,verify_install_type,verify_install_comment,verify_upgrade1_year,verify_upgrade1_date,verify_upgrade1_type,verify_upgrade1_comment,verify_upgrade2_year,verify_upgrade2_date,verify_upgrade2_type,verify_upgrade2_comment,verify_misclass,no_verify_install_type,geometry_len_km,geometry_crs,geometry,install_type2,verify_final_type,verify_final_year
295360,Hornby,Active,Arterial,Arterial,2005,Protected Bike Lanes,2005,Pre-2009,PL,"PL only on one side of road pre 2009, later converted to PBL-2 way: https://www.google.com/maps/@49.2822134,-123.1224954,3a,75y,202.64h,73.61t/data=!3m7!1e1!3m5!1sEhcDnGCDS9nPY02BjKKuFw!2e0!5s20110801T000000!7i13312!8i6656 .",2010,Seperated Jan 2011,PBL,,,,,,,,0.05690182862373746,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1184 49.28489, -123.1189 49.28453)",PBL,PBL,2010
295361,Hornby,Active,Arterial,Arterial,2005,Protected Bike Lanes,2005,Pre-2009,PL,"PL only on one side of road pre 2009, later converted to PBL-2 way: https://www.google.com/maps/@49.2822134,-123.1224954,3a,75y,202.64h,73.61t/data=!3m7!1e1!3m5!1sEhcDnGCDS9nPY02BjKKuFw!2e0!5s20110801T000000!7i13312!8i6656 .",2010,Seperated Jan 2011,PBL,,,,,,,,0.04957352160524923,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1168 49.28593, -123.1173 49.28561)",PBL,PBL,2010
295362,W 7th Ave,Active,Residential,Local,1994,Local Street,1994,,LSB,,,,,,,,,,,Local Street,0.028227027170287283,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1378 49.26534, -123.1382 49.26534)",LSB,,
295364,W 7th Ave,Active,Residential,Local,1994,Local Street,1994,,LSB,,,,,,,,,,,Local Street,0.17401875468157954,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1265 49.26516, -123.1265 49.26516, -123.1289 49.26519)",LSB,,
295365,W 7th Ave,Active,Residential,Local,1994,Local Street,1994,,LSB,,,,,,,,,,,Local Street,0.03744578207485352,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1236 49.26511, -123.1241 49.26512)",LSB,,
295368,W 8th Ave,Active,Residential,Local,1994,Local Street,1994,,LSB,,,,,,,,,,,Local Street,0.038287638061934234,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1838 49.2652, -123.1843 49.26521)",LSB,,
295370,W 8th Ave,Active,Residential,Local,1994,Local Street,1994,,LSB,,,,,,,,,,,Local Street,0.11217645259191937,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1763 49.26508, -123.1778 49.2651)",LSB,,
295371,Homer,Active,Residential,Local,2005,Painted Lanes,2005,Pre-2009,PL,"PL on east side (northbound) of road throughout this install, no upgrades aside from re-painting lanes (exact same): https://www.google.com/maps/@49.2803489,-123.1156262,3a,90y,194.44h,67.37t/data=!3m7!1e1!3m5!1srTqjo2RTrhc833afeBqMfA!2e0!5s20090401T0000",,,,,,,,,,,0.19268526731160326,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1259 49.27308, -123.1259 49.27307, -123.1259 49.27307, -123.1259 49.27304, -123.1259 49.27303, -123.1259 49.273, -123.1259 49.27297, -123.1259 49.27295, -123.1259 49.27293, -123.1259 49.2729, -123.1259 49.2728, -123.1259 49.27266, -123.1259 49.27264, -123.1259 49.27263, -123.1259 49.27262, -123.1259 49.27261, -123.1259 49.27259, -123.1259 49.27257, -123.1259 49.27256, -123.1259 49.27254, -123.1259 49.27252, -123.1259 49.27251, -123.1259 49.2725, -123.1259 49.27249, -123.1259 49.27247, -123.1259 49.27246, -123.1259 49.27244, -123.1259 49.27244, -123.126 49.27242, -123.126 49.27241, -123.126 49.27241, -123.126 49.27239, -123.126 49.27237, -123.126 49.27237, -123.126 49.27236, -123.126 49.27234, -123.126 49.27234, -123.126 49.27232, -123.126 49.27231, -123.126 49.27229, -123.126 49.27229, -123.126 49.27228, -123.126 49.27226, -123.126 49.27226, -123.126 49.27224, -123.126 49.27224, -123.126 49.27223, -123.1261 49.27222, -123.1261 49.27221, -123.1261 49.2722, -123.1261 49.27218, -123.1261 49.27218, -123.1261 49.27217, -123.1261 49.27215, -123.1261 49.27215, -123.1261 49.27214, -123.1261 49.27212, -123.1262 49.27208, -123.1262 49.27208, -123.1262 49.27207, -123.1262 49.27207, -123.1262 49.27206, -123.1262 49.27205, -123.1262 49.27204, -123.1262 49.27204, -123.1262 49.27202, -123.1263 49.27201, -123.1263 49.272, -123.1263 49.27199, -123.1263 49.27198, -123.1263 49.27197, -123.1263 49.27196, -123.1263 49.27196, -123.1263 49.27195, -123.1263 49.27194, -123.1269 49.27157)",PL,PL,2005
295373,Pacific Blvd,Active,Arterial,Arterial,2003,Painted Lanes,2003,Pre-2009,PL,"Painted lane, no apparent upgrades: https://www.google.com/maps/@49.2739607,-123.1219687,3a,75y,236.39h,67.12t/data=!3m7!1e1!3m5!1svfZrjQMgYEdzscP2ugzT9Q!2e0!5s20220601T000000!7i16384!8i8192 . Pre-2009: https://www.google.com/maps/@49.273919,-123.1219313",,,,,,,,,,,0.11031781683356276,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1214 49.27403, -123.12 49.2744)",PL,PL,2003
295375,Burrard,Active,Arterial,Arterial,2006,Painted Lanes,2006,Pre-2007,PL,"PL one side, along entire install, no upgrades since: https://www.google.com/maps/@49.2815449,-123.125561,3a,75y,210.65h,74.13t/data=!3m7!1e1!3m5!1s8_LuSB7c4IhPoObpZLqZ6A!2e0!5s20090401T000000!7i13312!8i6656 point 1 https://www.google.com/maps/@49.282857",,,,,,,,,,,0.054937034932029165,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1265 49.28084, -123.1271 49.28049)",PL,PL,2006
295383,Vivian Drive,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.06004476529457954,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0518 49.21542, -123.0523 49.21499)",LSB,,
295385,Elliott,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.07503606163555314,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0569 49.20709, -123.0569 49.20641)",LSB,,
295387,Beatty,Active,Arterial,Arterial,2005,Protected Bike Lanes,2005,Pre-2007,PL,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, prior to upgrade, was PL both sides, parkig adjascent both sides. https://www.google.com/maps/@49.2759083,-123.1164891,3a,41.3y,48.94h,93.32t/data=!3m",2016,May/June 2016,PBL,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, painting in progress in May 2016 - https://www.google.com/maps/@49.276653,-123.1154113,3a,89.4y,59.37h,61.04t/data=!3m7!1e1!3m5!1stedcp2PMN8wXCce1jMKy",,,,,,,0.04901053044451831,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.114 49.27758, -123.1145 49.27727)",PBL,PBL,2016
295389,Beatty,Active,Arterial,Arterial,2005,Protected Bike Lanes,2005,Pre-2007,PL,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, prior to upgrade, was PL both sides, parkig adjascent both sides. https://www.google.com/maps/@49.2759083,-123.1164891,3a,41.3y,48.94h,93.32t/data=!3m",2016,May/June 2016,PBL,"PBL-1 way both sides of road, curb protected, parking adjascent on one stide throughout entire upgrade, painting in progress in May 2016 - https://www.google.com/maps/@49.276653,-123.1154113,3a,89.4y,59.37h,61.04t/data=!3m7!1e1!3m5!1stedcp2PMN8wXCce1jMKy",,,,,,,0.11032648310227106,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1095 49.28056, -123.1106 49.27985)",PBL,PBL,2016
295394,Heather,Active,Residential,Local,2008,Local Street,2008,,LSB,,,,,,,,,,,Local Street,0.02304991695406785,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.124 49.21425, -123.124 49.21404)",LSB,,
295395,Heather,Active,Residential,Local,2008,Local Street,2008,,LSB,,,,,,,,,,,Local Street,0.2364046048205964,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1238 49.21914, -123.1238 49.21914, -123.1239 49.21702)",LSB,,
295396,Heather,Active,Residential,Local,2008,Local Street,2008,,LSB,,,,,,,,,,,Local Street,0.09177132773865175,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1238 49.21997, -123.1238 49.21914)",LSB,,
295400,Haro,Active,Residential,Local,2012,Local Street,2012,,LSB,,,,,,,,,,,Local Street,0.1405322424538599,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1381 49.29179, -123.1394 49.29268, -123.1394 49.29268)",LSB,,
295405,Nanaimo,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.09992539960936855,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0589 49.2315, -123.0588 49.23217, -123.0589 49.2324)",LSB,,
295414,Dunbar,Active,Arterial,Arterial,2010,Painted Lanes,2010,,PL,"PL both sides, parking adjascent, no apparent upgrades since 2010: https://www.google.com/maps/@49.2366237,-123.1852943,3a,75y,21.63h,79.72t/data=!3m7!1e1!3m5!1sTiOEVBKn-vi8IHznsljN_w!2e0!5s20220501T000000!7i16384!8i8192 . Occurred between Jun 2009 and A",,,,,,,,,,,0.08186146252599022,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1853 49.23644, -123.1853 49.2357)",PL,PL,2010
295420,Smithe,Active,Arterial,Arterial,2003,Protected Bike Lanes,2003,Pre-1009,PL,"PL one way one side, prior to 2009: https://www.google.com/maps/@49.2759879,-123.1149405,3a,75y,43.53h,65.56t/data=!3m7!1e1!3m5!1sPcQaG9pufiFE70IogmbqtQ!2e0!5s20090401T000000!7i13312!8i6656",2013,13-Nov,PBL,"Satellite, around Oct 2013, Fall 2013, article suggests November 2013: https://reflectingvancouver.wordpress.com/2013/11/23/smithe-and-beatty/, this is a PBL 2 way, https://www.google.com/maps/@49.2760198,-123.1149241,3a,32.7y,86.57h,75.73t/data=!3m7!1e1",,,,,,,0.10530066068408735,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1148 49.27579, -123.1149 49.27604, -123.1151 49.27622, -123.1154 49.27648, -123.1156 49.27653)",PBL,PBL,2013
295421,Off Street,Active,Off-street,Off-street,1990,Protected Bike Lanes,,,,,,,,,,,,,,,0.4905506698258051,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1152 49.27082, -123.1151 49.27088, -123.1151 49.27089, -123.115 49.27095, -123.115 49.27095, -123.1149 49.271, -123.1148 49.27105, -123.1148 49.27106, -123.1147 49.27111, -123.1147 49.27113, -123.1146 49.27115, -123.1143 49.2712, -123.1142 49.2712, -123.1141 49.2712, -123.114 49.27118, -123.1138 49.27107, -123.1138 49.27107, -123.1138 49.27106, -123.1138 49.27106, -123.1137 49.27103, -123.1136 49.27103, -123.1136 49.27103, -123.1136 49.27103, -123.1136 49.27103, -123.1135 49.27106, -123.1135 49.27108, -123.1135 49.27109, -123.1135 49.2711, -123.1133 49.27118, -123.113 49.27122, -123.113 49.27122, -123.1129 49.27132, -123.1128 49.27135, -123.1125 49.27139, -123.1125 49.27139, -123.1123 49.2714, -123.1123 49.27141, -123.1122 49.27142, -123.1121 49.27144, -123.1121 49.27145, -123.1119 49.27148, -123.1119 49.27149, -123.1118 49.27151, -123.1117 49.27152, -123.1116 49.27153, -123.1115 49.27154, -123.1115 49.27154, -123.1114 49.27154, -123.1114 49.27154, -123.1114 49.27154, -123.1113 49.27154, -123.1112 49.27155, -123.1112 49.27155, -123.1111 49.27157, -123.111 49.27158, -123.111 49.27159, -123.111 49.27159, -123.1109 49.27161, -123.1108 49.27164, -123.1107 49.27166, -123.1106 49.27168, -123.1105 49.27169, -123.1105 49.27169, -123.1104 49.2717, -123.1104 49.2717, -123.1103 49.27171, -123.1103 49.27171, -123.1103 49.27173, -123.1102 49.27175, -123.1101 49.27178, -123.1101 49.27179, -123.1101 49.27181, -123.11 49.27184, -123.11 49.27184, -123.11 49.27188, -123.11 49.27188, -123.11 49.27192, -123.1098 49.27205, -123.1097 49.27214, -123.1097 49.27217, -123.1097 49.27217, -123.1097 49.27219, -123.1096 49.27221, -123.1096 49.27223, -123.1095 49.27224, -123.1095 49.27224, -123.1095 49.27224, -123.1094 49.27224, -123.1093 49.27224)",,,
295422,Off Street,Active,Off-street,Off-street,1990,Protected Bike Lanes,,,,,,,,,,,,,,,0.4261250837691458,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1093 49.27224, -123.1086 49.2722, -123.1083 49.27219, -123.1083 49.27218, -123.1083 49.27218, -123.1083 49.27217, -123.1082 49.27216, -123.1082 49.27214, -123.1082 49.27213, -123.1082 49.27212, -123.1082 49.2721, -123.1082 49.2721, -123.1082 49.27208, -123.108 49.27175, -123.108 49.27175, -123.108 49.27174, -123.108 49.27172, -123.108 49.27171, -123.108 49.27171, -123.108 49.27171, -123.108 49.27169, -123.108 49.27169, -123.1079 49.27168, -123.1079 49.27167, -123.1079 49.27167, -123.1079 49.27166, -123.1078 49.27166, -123.1078 49.27166, -123.1071 49.27165, -123.107 49.27165, -123.1069 49.27164, -123.1069 49.27164, -123.1069 49.27164, -123.1068 49.27164, -123.1068 49.27164, -123.1068 49.27165, -123.1068 49.27165, -123.1068 49.27165, -123.1068 49.27166, -123.1068 49.27167, -123.1068 49.27167, -123.1068 49.27168, -123.1068 49.27169, -123.1068 49.27169, -123.1068 49.2717, -123.1067 49.2717, -123.1067 49.27172, -123.1067 49.27172, -123.1067 49.27196, -123.1067 49.27198, -123.1067 49.27199, -123.1067 49.272, -123.1067 49.27201, -123.1067 49.27202, -123.1067 49.27202, -123.1066 49.27202, -123.1066 49.27202, -123.1066 49.27202, -123.1065 49.27203, -123.1065 49.27203, -123.1064 49.27203, -123.1062 49.27204, -123.1062 49.27205, -123.1062 49.27205, -123.1061 49.27206, -123.106 49.27206, -123.106 49.27206, -123.106 49.27205, -123.1058 49.27205, -123.1054 49.27205, -123.1049 49.27202, -123.1046 49.27201, -123.1045 49.272)",,,
295433,Chestnut,Active,Residential,Local,2014,Protected Bike Lanes,2014,14-Mar,PBL,"pre-installation could also be categorized as SSNDL potentially, installation likely occurred same time as prior upgrade on Cornwall given proximity (ie spring 2014), Sat data, visibly completed by 03/11/2014 but adjascent construction blocking road so c",,,,,,,,,,,0.059960024086386295,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1464 49.27244, -123.1464 49.27298)",PBL,PBL,2014
295434,Pender,Active,Arterial,Arterial,2001,Painted Lanes,2001,Pre-2007,PL,"PL both sides, no upgrades: https://www.google.com/maps/@49.2813758,-123.1091401,3a,75y,319.1h,71.16t/data=!3m7!1e1!3m5!1se2dqYeMXIi8wXx54XJwVrw!2e0!5s20220101T000000!7i16384!8i8192 . PL pre 2007: https://www.google.com/maps/@49.2813583,-123.108935,3a,45",,,,,,,,,,,0.06644650676425683,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1076 49.28108, -123.1076 49.28108, -123.108 49.28115, -123.1085 49.28124)",PL,PL,2001
295436,Carrall,Active,Arterial,Arterial,2009,Protected Bike Lanes,2009,Likely 2009,PBL,"PBL-1 way both sides of road, however one has barriers, and other has a very low curb: https://www.google.com/maps/@49.2817149,-123.1043589,3a,90y,24h,66.71t/data=!3m7!1e1!3m5!1sr3G6zIiFs4VzoxJ1ecQGdw!2e0!5s20160501T000000!7i13312!8i6656 https://www.goog",,,,,,,,,,,0.04980679852215182,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1043 49.28192, -123.1043 49.28192, -123.1043 49.28192, -123.1043 49.28147)",PBL,PBL,2009
295437,Vernon Drive,Active,Off-street,Off-street,1993,Protected Bike Lanes,,,,,,,,,,,,,,,0.041133662459292154,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0793 49.27768, -123.0793 49.27731)",,,
295443,E 45th Ave,Active,Residential,Local,2013,Local Street,2013,,LSB,,,,,,,,,,,Local Street,0.050130296706628746,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0872 49.22912, -123.0879 49.22913)",LSB,,
295444,E 45th Ave,Active,Residential,Local,2013,Local Street,2013,,LSB,,,,,,,,,,,Local Street,0.044287428691065736,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0832 49.22907, -123.0838 49.22908)",LSB,,
295450,Dunsmuir,Active,Arterial,Arterial,2006,Protected Bike Lanes,2006,"June, 2006",PL,Installed June 2006 https://council.vancouver.ca/20060418/documents/tt1_Dunsmuir.pdf,2010,10-Jun,PBL,includes viaduct and into downtown core: https://thirdwavecyclingblog.wordpress.com/2010/05/29/already-there-are-cyclists-on-dunsmuir-st-separated-bike-lanes/,,,,,,,0.014128016140219751,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1144 49.28235, -123.1146 49.28244)",PBL,PBL,2010
295456,Balaclava,Active,Residential,Local,2009,Local Street,2009,,LSB,,,,,,,,,,,Local Street,0.05862943367372643,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1744 49.25661, -123.1744 49.25714)",LSB,,
295462,W 29th Ave,Active,Residential,Local,2009,Local Street,2009,,LSB,,,,,,,,,,,Local Street,0.0637398013207205,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1859 49.24618, -123.1868 49.24618)",LSB,,
295473,Ontario,Active,Residential,Local,1995,Local Street,1995,,LSB,,,,,,,,,,,Local Street,0.018113915822678107,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1052 49.25666, -123.1049 49.25665, -123.1049 49.25665)",LSB,,
295474,Ontario,Active,Residential,Local,1995,Local Street,1995,,LSB,,,,,,,,,,,Local Street,0.023683296981006158,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1051 49.25711, -123.1052 49.25689)",LSB,,
295475,Ontario,Active,Residential,Local,1995,Local Street,1995,,LSB,,,,,,,,,,,Local Street,0.04575571144714168,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.105 49.25616, -123.105 49.25575, -123.105 49.25575)",LSB,,
295477,Prestwick Drive,Active,Residential,Local,2012,Local Street,2012,,LSB,,,,,,,,,,,Local Street,0.010650300749581948,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0714 49.21739, -123.0713 49.21735, -123.0713 49.21735)",LSB,,
295478,Prestwick Drive,Active,Residential,Local,2012,Local Street,2012,,LSB,,,,,,,,,,,Local Street,0.011645472393889442,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0716 49.21743, -123.0714 49.21739)",LSB,,
295483,Dumfries,Active,Residential,Local,2013,Local Street,2013,,LSB,,,,,,,,,,,Local Street,0.1511196656311368,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0747 49.22177, -123.0747 49.22177, -123.0747 49.22041)",LSB,,
295491,Eddington Drive,Active,Residential,Local,2008,Local Street,2008,,LSB,,,,,,,,,,,Local Street,0.099614610230997,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1593 49.24558, -123.1594 49.24554, -123.1596 49.24545, -123.16 49.24532, -123.1604 49.24522, -123.1605 49.24519)",LSB,,
295493,E 28th Ave,Active,Residential,Local,2011,Local Street,2011,,LSB,,,,,,,,,,,Local Street,0.024304050282030948,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0745 49.24539, -123.0741 49.24538)",LSB,,
295494,E 29th Ave,Active,Residential,Local,2011,Local Street,2011,,LSB,,,,,,,,,,,Local Street,0.024522631833889398,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0831 49.24461, -123.0827 49.24461)",LSB,,
295497,E 29th Ave,Active,Residential,Local,2011,Local Street,2011,,LSB,,,,,,,,,,,Local Street,0.050060449813679485,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0827 49.24461, -123.082 49.24461)",LSB,,
295499,E 31st Ave,Active,Residential,Local,2009,Local Street,2009,,LSB,,,,,,,,,,,Local Street,0.029434147290552524,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0844 49.24252, -123.084 49.24252)",LSB,,
295500,E 31st Ave,Active,Residential,Local,2009,Local Street,2009,,LSB,,,,,,,,,,,Local Street,0.043480991374263256,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.086 49.24253, -123.0854 49.24253)",LSB,,
295501,E 30th Ave,Active,Residential,Local,2009,Local Street,2009,,LSB,,,,,,,,,,,Local Street,0.025873857891604225,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1043 49.24333, -123.1039 49.24333)",LSB,,
295502,E 30th Ave,Active,Residential,Local,2009,Local Street,2009,,LSB,,,,,,,,,,,Local Street,0.021666960107436784,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1039 49.24333, -123.1036 49.24332)",LSB,,
295504,E 30th Ave,Active,Residential,Local,2009,Local Street,2009,,LSB,,,,,,,,,,,Local Street,0.026614271682583318,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1023 49.2433, -123.102 49.2433)",LSB,,
295507,E 30th Ave,Active,Residential,Local,2009,Local Street,2009,,LSB,,,,,,,,,,,Local Street,0.07099635483131511,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0985 49.24323, -123.0981 49.24323, -123.0975 49.24321)",LSB,,
295510,Dunsmuir,Active,Arterial,Arterial,2006,Protected Bike Lanes,2006,"June, 2006",PL,Installed June 2006 https://council.vancouver.ca/20060418/documents/tt1_Dunsmuir.pdf,2010,10-Jun,PBL,includes viaduct and into downtown core: https://thirdwavecyclingblog.wordpress.com/2010/05/29/already-there-are-cyclists-on-dunsmuir-st-separated-bike-lanes/,,,,,,,0.04957058999081751,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1179 49.28458, -123.1184 49.28489)",PBL,PBL,2010
295512,Tisdall,Active,Residential,Local,1997,Local Street,1997,,LSB,,,,,,,,,,,Local Street,0.10148272199273028,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1209 49.22628, -123.1209 49.22581, -123.1209 49.22536)",LSB,,
295514,Tisdall,Active,Residential,Local,2008,Local Street,2008,,LSB,,,,,,,,,,,Local Street,0.20144504667921073,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1217 49.22907, -123.1217 49.22726, -123.1217 49.22726)",LSB,,
295516,W 37th Ave,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.04141995055359142,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1222 49.23746, -123.1228 49.23748)",LSB,,
295519,W 37th Ave,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.07475855811651712,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1647 49.23844, -123.1656 49.23846, -123.1657 49.23849, -123.1657 49.2385, -123.1657 49.2385)",LSB,,
295522,E 37th Ave,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.02535878648085127,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0806 49.23643, -123.0804 49.23643, -123.0802 49.23643)",LSB,,
295523,E 37th Ave,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.10072886402848384,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.07 49.23674, -123.0686 49.2367)",LSB,,
295525,Moscrop,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.051250693630261183,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.027 49.24332, -123.027 49.24331, -123.0268 49.2433, -123.0264 49.24313)",LSB,,
295526,SW Marine Drive,Active,Arterial,Arterial,1997,Painted Lanes,1997,Pre-2009,PL,"PL both sides: https://www.google.com/maps/@49.2297152,-123.1775963,3a,75y,122.26h,79.6t/data=!3m7!1e1!3m5!1s_j8aUGBprKwe9BARHSCpXA!2e0!5s20120701T000000!7i13312!8i6656 .",2017,17-Oct,BUF,"PBBL both sides, no upgrades since: https://www.google.com/maps/@49.2297493,-123.1775871,3a,75y,122.26h,79.6t/data=!3m7!1e1!3m5!1sUDrSQoA7zaa36DTieKsS9A!2e0!5s20181001T000000!7i16384!8i8192 , throughout install (point 2): https://www.google.com/maps/@49.",,,,,,,0.04116121723485051,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1833 49.23016, -123.1833 49.23016, -123.1834 49.23017, -123.1834 49.23017, -123.1835 49.23018, -123.1836 49.23018, -123.1836 49.23018, -123.1836 49.23019, -123.1837 49.2302, -123.1837 49.2302, -123.1838 49.23021, -123.1838 49.23021)",PL,BUF,2017
295527,Cypress,Active,Residential,Local,1996,Local Street,1996,,LSB,,,,,,,,,,,Local Street,0.051182606588374216,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1483 49.25999, -123.1483 49.25953, -123.1483 49.25953)",LSB,,
295532,Cypress,Active,Residential,Local,1996,Local Street,1996,,LSB,,,,,,,,,,,Local Street,0.06678422105191287,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1476 49.27682, -123.1476 49.27682, -123.1476 49.27681, -123.1477 49.27622)",LSB,,
295537,Angus Drive,Active,Residential,Local,1996,Local Street,1996,,LSB,,,,,,,,,,,Local Street,0.06963809445533525,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1476 49.23694, -123.1476 49.23632, -123.1476 49.23632)",LSB,,
295544,Dumfries,Active,Residential,Local,2012,Local Street,2012,,LSB,,,,,,,,,,,Local Street,0.19406262609364114,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0735 49.24538, -123.0735 49.24363, -123.0735 49.24363)",LSB,,
295549,Dumfries,Active,Residential,Local,2012,Local Street,2012,,LSB,,,,,,,,,,,Local Street,0.05027357542722204,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0729 49.25436, -123.0729 49.25435, -123.0729 49.25419, -123.0729 49.2539)",LSB,,
295553,Prince Edward,Active,Residential,Local,2012,Local Street,2012,,LSB,,,,,,,,,,,Local Street,0.014859775659794345,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0976 49.22097, -123.0977 49.22084)",LSB,,
295555,Prince Edward,Active,Residential,Local,2012,Local Street,2012,,LSB,,,,,,,,,,,Local Street,0.02746977464683751,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0974 49.22818, -123.0974 49.22794)",LSB,,
295557,Prince Edward,Active,Residential,Local,2012,Local Street,2012,,LSB,,,,,,,,,,,Local Street,0.033797726509945815,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0971 49.2358, -123.0971 49.23549)",LSB,,
295559,Prince Edward,Active,Residential,Local,2012,Local Street,2012,,LSB,,,,,,,,,,,Local Street,0.09037908901414506,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0969 49.24041, -123.0969 49.24041, -123.0969 49.24001, -123.097 49.2396)",LSB,,
295561,Gladstone,Active,Residential,Local,2005,Local Street,2005,,LSB,,,,,,,,,,,Local Street,0.04781909788506042,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.061 49.24431, -123.0614 49.24396)",LSB,,
295562,Gladstone,Active,Residential,Local,2005,Local Street,2005,,LSB,,,,,,,,,,,Local Street,0.054712748213704566,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0614 49.24396, -123.0614 49.24396, -123.0618 49.24356)",LSB,,
